"Country or Area","Year","Area","Sex","Age","Literacy","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Republic of Moldova","2014","Total","Both Sexes","55 - 59","Total","Census - de facto - complete tabulation","Final figure, complete","2016","203825","17,18"
"Republic of Moldova","2014","Total","Both Sexes","55 - 59","Literate","Census - de facto - complete tabulation","Final figure, complete","2016","203090","17,18"
"Republic of Moldova","2014","Total","Both Sexes","55 - 59","Illiterate","Census - de facto - complete tabulation","Final figure, complete","2016","735","17,18"
"Republic of Moldova","2014","Total","Both Sexes","60 - 64","Total","Census - de facto - complete tabulation","Final figure, complete","2016","181690","17,18"
"Republic of Moldova","2014","Total","Both Sexes","60 - 64","Literate","Census - de facto - complete tabulation","Final figure, complete","2016","180997","17,18"
"Republic of Moldova","2014","Total","Both Sexes","60 - 64","Illiterate","Census - de facto - complete tabulation","Final figure, complete","2016","693","17,18"
"Republic of Moldova","2014","Total","Both Sexes","65 - 69","Total","Census - de facto - complete tabulation","Final figure, complete","2016","95407","17,18"
"Republic of Moldova","2014","Total","Both Sexes","65 - 69","Literate","Census - de facto - complete tabulation","Final figure, complete","2016","94841","17,18"
"Republic of Moldova","2014","Total","Both Sexes","65 - 69","Illiterate","Census - de facto - complete tabulation","Final figure, complete","2016","566","17,18"
"Republic of Moldova","2014","Total","Both Sexes","70 - 74","Total","Census - de facto - complete tabulation","Final figure, complete","2016","85270","17,18"
"Republic of Moldova","2014","Total","Both Sexes","70 - 74","Literate","Census - de facto - complete tabulation","Final figure, complete","2016","84292","17,18"
"Republic of Moldova","2014","Total","Both Sexes","70 - 74","Illiterate","Census - de facto - complete tabulation","Final figure, complete","2016","978","17,18"
"Republic of Moldova","2014","Total","Both Sexes","75 - 79","Total","Census - de facto - complete tabulation","Final figure, complete","2016","65096","17,18"
"Republic of Moldova","2014","Total","Both Sexes","75 - 79","Literate","Census - de facto - complete tabulation","Final figure, complete","2016","63274","17,18"
"Republic of Moldova","2014","Total","Both Sexes","75 - 79","Illiterate","Census - de facto - complete tabulation","Final figure, complete","2016","1822","17,18"
"Republic of Moldova","2014","Total","Both Sexes","80 - 84","Total","Census - de facto - complete tabulation","Final figure, complete","2016","37980","17,18"
"Republic of Moldova","2014","Total","Both Sexes","80 - 84","Literate","Census - de facto - complete tabulation","Final figure, complete","2016","35575","17,18"
"Republic of Moldova","2014","Total","Both Sexes","80 - 84","Illiterate","Census - de facto - complete tabulation","Final figure, complete","2016","2405","17,18"
"Republic of Moldova","2014","Total","Both Sexes","85 - 89","Total","Census - de facto - complete tabulation","Final figure, complete","2016","16502","17,18"
"Republic of Moldova","2014","Total","Both Sexes","85 - 89","Literate","Census - de facto - complete tabulation","Final figure, complete","2016","14641","17,18"
"Republic of Moldova","2014","Total","Both Sexes","85 - 89","Illiterate","Census - de facto - complete tabulation","Final figure, complete","2016","1861","17,18"
"Republic of Moldova","2014","Total","Both Sexes","90 - 94","Total","Census - de facto - complete tabulation","Final figure, complete","2016","4277","17,18"
"Republic of Moldova","2014","Total","Both Sexes","90 - 94","Literate","Census - de facto - complete tabulation","Final figure, complete","2016","3367","17,18"
"Republic of Moldova","2014","Total","Both Sexes","90 - 94","Illiterate","Census - de facto - complete tabulation","Final figure, complete","2016","910","17,18"
"Republic of Moldova","2014","Total","Both Sexes","95 - 99","Total","Census - de facto - complete tabulation","Final figure, complete","2016","574","17,18"
"Republic of Moldova","2014","Total","Both Sexes","95 - 99","Literate","Census - de facto - complete tabulation","Final figure, complete","2016","434","17,18"
"Republic of Moldova","2014","Total","Both Sexes","95 - 99","Illiterate","Census - de facto - complete tabulation","Final figure, complete","2016","140","17,18"
"Republic of Moldova","2014","Total","Both Sexes","100 +","Total","Census - de facto - complete tabulation","Final figure, complete","2016","358","17,18"
"Republic of Moldova","2014","Total","Both Sexes","100 +","Literate","Census - de facto - complete tabulation","Final figure, complete","2016","321","17,18"
"Republic of Moldova","2014","Total","Both Sexes","100 +","Illiterate","Census - de facto - complete tabulation","Final figure, complete","2016","37","17,18"
"Romania","2011","Total","Both Sexes","10 - 14","Total","Census - de jure - complete tabulation","Final figure, complete","2014","1090226",""
"Romania","2011","Total","Both Sexes","10 - 14","Literate","Census - de jure - complete tabulation","Final figure, complete","2014","1081161",""
"Romania","2011","Total","Both Sexes","10 - 14","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2014","9065","19"
"Romania","2011","Total","Both Sexes","10 +","Total","Census - de jure - complete tabulation","Final figure, complete","2014","18022221",""
"Romania","2011","Total","Both Sexes","10 +","Literate","Census - de jure - complete tabulation","Final figure, complete","2014","17776834",""
"Romania","2011","Total","Both Sexes","10 +","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2014","245387","19"
"Romania","2011","Total","Both Sexes","15 - 19","Total","Census - de jure - complete tabulation","Final figure, complete","2014","1108453",""
"Romania","2011","Total","Both Sexes","15 - 19","Literate","Census - de jure - complete tabulation","Final figure, complete","2014","1100469",""
"Romania","2011","Total","Both Sexes","15 - 19","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2014","7984","19"
"Romania","2011","Total","Both Sexes","20 - 24","Total","Census - de jure - complete tabulation","Final figure, complete","2014","1366374",""
"Romania","2011","Total","Both Sexes","20 - 24","Literate","Census - de jure - complete tabulation","Final figure, complete","2014","1349503",""
"Romania","2011","Total","Both Sexes","20 - 24","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2014","16871","19"
"Romania","2011","Total","Both Sexes","25 - 29","Total","Census - de jure - complete tabulation","Final figure, complete","2014","1303077",""
"Romania","2011","Total","Both Sexes","25 - 29","Literate","Census - de jure - complete tabulation","Final figure, complete","2014","1282999",""
"Romania","2011","Total","Both Sexes","25 - 29","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2014","20078","19"
"Romania","2011","Total","Both Sexes","30 - 34","Total","Census - de jure - complete tabulation","Final figure, complete","2014","1522719",""
"Romania","2011","Total","Both Sexes","30 - 34","Literate","Census - de jure - complete tabulation","Final figure, complete","2014","1502121",""
"Romania","2011","Total","Both Sexes","30 - 34","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2014","20598","19"
"Romania","2011","Total","Both Sexes","35 - 39","Total","Census - de jure - complete tabulation","Final figure, complete","2014","1538897",""
"Romania","2011","Total","Both Sexes","35 - 39","Literate","Census - de jure - complete tabulation","Final figure, complete","2014","1523525",""
"Romania","2011","Total","Both Sexes","35 - 39","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2014","15372","19"
"Romania","2011","Total","Both Sexes","40 - 44","Total","Census - de jure - complete tabulation","Final figure, complete","2014","1743878",""
"Romania","2011","Total","Both Sexes","40 - 44","Literate","Census - de jure - complete tabulation","Final figure, complete","2014","1731609",""
"Romania","2011","Total","Both Sexes","40 - 44","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2014","12269","19"
"Romania","2011","Total","Both Sexes","45 - 49","Total","Census - de jure - complete tabulation","Final figure, complete","2014","1076258",""
"Romania","2011","Total","Both Sexes","45 - 49","Literate","Census - de jure - complete tabulation","Final figure, complete","2014","1067434",""
"Romania","2011","Total","Both Sexes","45 - 49","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2014","8824","19"
"Romania","2011","Total","Both Sexes","50 - 54","Total","Census - de jure - complete tabulation","Final figure, complete","2014","1332266",""
"Romania","2011","Total","Both Sexes","50 - 54","Literate","Census - de jure - complete tabulation","Final figure, complete","2014","1321813",""
"Romania","2011","Total","Both Sexes","50 - 54","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2014","10453","19"
"Romania","2011","Total","Both Sexes","55 - 59","Total","Census - de jure - complete tabulation","Final figure, complete","2014","1448043",""
"Romania","2011","Total","Both Sexes","55 - 59","Literate","Census - de jure - complete tabulation","Final figure, complete","2014","1437846",""
"Romania","2011","Total","Both Sexes","55 - 59","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2014","10197","19"
"Romania","2011","Total","Both Sexes","60 - 64","Total","Census - de jure - complete tabulation","Final figure, complete","2014","1244286",""
"Romania","2011","Total","Both Sexes","60 - 64","Literate","Census - de jure - complete tabulation","Final figure, complete","2014","1234840",""
"Romania","2011","Total","Both Sexes","60 - 64","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2014","9446","19"
"Romania","2011","Total","Both Sexes","65 - 69","Total","Census - de jure - complete tabulation","Final figure, complete","2014","890340",""
"Romania","2011","Total","Both Sexes","65 - 69","Literate","Census - de jure - complete tabulation","Final figure, complete","2014","880355",""
"Romania","2011","Total","Both Sexes","65 - 69","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2014","9985","19"
"Romania","2011","Total","Both Sexes","70 - 74","Total","Census - de jure - complete tabulation","Final figure, complete","2014","901370",""
"Romania","2011","Total","Both Sexes","70 - 74","Literate","Census - de jure - complete tabulation","Final figure, complete","2014","880510",""
"Romania","2011","Total","Both Sexes","70 - 74","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2014","20860","19"
"Romania","2011","Total","Both Sexes","75 +","Total","Census - de jure - complete tabulation","Final figure, complete","2014","1456034",""
"Romania","2011","Total","Both Sexes","75 +","Literate","Census - de jure - complete tabulation","Final figure, complete","2014","1382649",""
